date,AhAkku,AhLad,AhEla,AhStep,Energie,WhStep,Spannung,Strom,Temp7
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629394341,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629394341,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.629031402,0,25.4375
04-01-2013 19:16,-7.23E-05,0.019836962,0.019909295,0,0.002538555,0,3.63012022,0.018246644,25.4375
04-01-2013 19:16,-7.17E-05,0.01983755,0.019909295,5.88E-07,0.00254069,2.13E-06,3.678028225,1.306740416,25.4375
04-01-2013 19:16,-7.17E-05,0.01983755,0.019909295,5.88E-07,0.00254069,2.13E-06,3.678028225,1.306740416,25.4375
04-01-2013 19:16,-7.17E-05,0.01983755,0.019909295,5.88E-07,0.00254069,2.13E-06,3.764044871,3.55528837,25.4375
04-01-2013 19:16,-7.17E-05,0.01983755,0.019909295,5.88E-07,0.00254069,2.13E-06,3.764044871,3.55528837,25.4375
04-01-2013 19:16,4.21E-05,0.019951436,0.019909295,1.14E-04,0.00297213,4.34E-04,3.788361813,4.099880509,25.4375
04-01-2013 19:16,4.21E-05,0.019951436,0.019909295,1.14E-04,0.00297213,4.34E-04,3.788361813,4.099880509,25.4375
04-01-2013 19:16,4.21E-05,0.019951436,0.019909295,1.14E-04,0.00297213,4.34E-04,3.789450632,4.099880509,25.4375
04-01-2013 19:16,2.63E-04,0.0201726,0.019909295,3.36E-04,0.003810584,0.001272029,3.791991208,4.099880509,25.4375
04-01-2013 19:16,5.95E-04,0.020503969,0.019909295,6.67E-04,0.005067454,0.002528898,3.793442965,4.098476921,25.4375
04-01-2013 19:16,8.18E-04,0.020727224,0.019909295,8.90E-04,0.005914561,0.003376005,3.794531784,4.099880509,25.4375
04-01-2013 19:16,9.30E-04,0.020838832,0.019909295,0.00100187,0.006338141,0.003799586,3.795983542,4.101284097,25.4375
04-01-2013 19:16,0.001175492,0.021084787,0.019909295,0.001247825,0.007271822,0.004733267,3.79670942,4.101284097,25.4375
04-01-2013 19:16,0.001402951,0.021312246,0.019909295,0.001475284,0.008135499,0.005596944,3.798524118,4.111109213,25.4375
04-01-2013 19:16,0.001402951,0.021312246,0.019909295,0.001475284,0.008135499,0.005596944,3.798524118,4.111109213,25.4375
04-01-2013 19:16,0.001734017,0.021643312,0.019909295,0.00180635,0.009392984,0.006854429,3.798887057,4.102687685,25.4375
04-01-2013 19:16,0.00195374,0.021863035,0.019909295,0.002026073,0.010227727,0.007689172,3.799249996,4.095669745,25.4375
04-01-2013 19:16,0.002064134,0.021973429,0.019909295,0.002136467,0.010647179,0.008108624,3.799975875,4.098476921,25.4375
04-01-2013 19:16,0.002312451,0.022221747,0.019909295,0.002384784,0.011590961,0.009052406,3.801064694,4.098476921,25.4375
04-01-2013 19:16,0.002642646,0.022551941,0.019909295,0.002714979,0.012846249,0.010307694,3.801790572,4.097073333,25.4375
04-01-2013 19:16,0.002863584,0.022772879,0.019909295,0.002935917,0.01368637,0.011147814,3.802879391,4.099880509,25.4375
04-01-2013 19:16,0.003000199,0.022909495,0.019909295,0.003072532,0.014205903,0.011667348,3.80360527,4.099880509,25.4375
04-01-2013 19:16,0.003110631,0.023019926,0.019909295,0.003182964,0.01462594,0.012087385,3.80360527,4.099880509,25.4375
04-01-2013 19:16,0.0032222,0.023131495,0.019909295,0.003294533,0.015050307,0.012511752,3.803968209,4.098476921,25.4375
04-01-2013 19:16,0.003555695,0.02346499,0.019909295,0.003628028,0.01631903,0.013780475,3.804694088,4.098476921,25.4375
04-01-2013 19:16,0.003775419,0.023684714,0.019909295,0.003847752,0.017155132,0.014616577,3.805419967,4.098476921,25.4375
04-01-2013 19:16,0.003913221,0.023822516,0.019909295,0.003985554,0.017679575,0.015141019,3.806145846,4.095669745,25.4375
04-01-2013 19:16,0.004134233,0.024043528,0.019909295,0.004206566,0.018520858,0.015982303,3.806871725,4.098476921,25.4375
04-01-2013 19:16,0.004361021,0.024270316,0.019909295,0.004433354,0.019384253,0.016845698,3.806871725,4.097073333,25.4375
04-01-2013 19:16,0.004694668,0.024603963,0.019909295,0.004767001,0.020654565,0.01811601,3.807597603,4.098476921,25.4375
04-01-2013 19:16,0.00491553,0.024824825,0.019909295,0.004987863,0.0214956,0.018957045,3.808323482,4.099880509,25.4375
04-01-2013 19:16,0.005027253,0.024936548,0.019909295,0.005099586,0.021921116,0.019382561,3.808686422,4.104091273,25.4375
04-01-2013 19:16,0.005139999,0.025049294,0.019909295,0.005212332,0.022350533,0.019811978,3.808686422,4.099880509,25.4375
04-01-2013 19:16,0.005277754,0.025187049,0.019909295,0.005350087,0.022875246,0.020336691,3.80977524,4.098476921,25.4375
04-01-2013 19:16,0.005500932,0.025410227,0.019909295,0.005573265,0.023725544,0.021186989,3.810501119,4.102687685,25.4375
04-01-2013 19:16,0.005828697,0.025737993,0.019909295,0.005901031,0.024974417,0.022435862,3.810501119,4.099880509,25.4375
04-01-2013 19:16,0.006051837,0.025961132,0.019909295,0.00612417,0.02582477,0.023286215,3.810864058,4.098476921,25.4375
04-01-2013 19:16,0.006163177,0.026072472,0.019909295,0.00623551,0.026249073,0.023710518,3.811589937,4.097073333,25.4375
04-01-2013 19:16,0.00641141,0.026320705,0.019909295,0.006483743,0.027195235,0.02465668,3.811952877,4.098476921,25.4375
04-01-2013 19:16,0.006741678,0.026650973,0.019909295,0.006814011,0.028454321,0.025915766,3.812678755,4.099880509,25.4375
04-01-2013 19:16,0.006962692,0.026871987,0.019909295,0.007035025,0.029297095,0.02675854,3.813404634,4.105494861,25.4375
04-01-2013 19:16,0.007075631,0.026984926,0.019909295,0.007147964,0.029727821,0.027189266,3.813767574,4.099880509,25.4375
04-01-2013 19:16,0.007323007,0.027232302,0.019909295,0.00739534,0.030671334,0.028132779,3.814130513,4.098476921,25.4375
04-01-2013 19:16,0.007652024,0.027561319,0.019909295,0.007724357,0.031926368,0.029387813,3.814856392,4.099880509,25.4375
04-01-2013 19:16,0.007874025,0.02778332,0.019909295,0.007946358,0.032773309,0.030234754,3.815219332,4.098476921,25.4375
04-01-2013 19:16,0.00798901,0.027898305,0.019909295,0.008061343,0.033212002,0.030673447,3.815582271,4.098476921,25.4375
04-01-2013 19:16,0.008237281,0.028146576,0.019909295,0.008309614,0.034159338,0.031620783,3.81594521,4.098476921,25.4375
04-01-2013 19:16,0.008460458,0.028369753,0.019909295,0.008532791,0.035011012,0.032472457,3.816671089,4.098476921,25.4375
04-01-2013 19:16,0.008789738,0.028699033,0.019909295,0.008862071,0.036267805,0.033729249,3.817034029,4.102687685,25.4375
04-01-2013 19:16,0.009014054,0.028923349,0.019909295,0.009086387,0.037124149,0.034585594,3.817759908,4.098476921,25.4375
04-01-2013 19:16,0.009238408,0.029147703,0.019909295,0.009310741,0.037980721,0.035442166,3.818122847,4.099880509,25.4375
04-01-2013 19:16,0.009375071,0.029284366,0.019909295,0.009447404,0.038502516,0.03596396,3.818485786,4.099880509,25.4375
04-01-2013 19:16,0.009597072,0.029506367,0.019909295,0.009669405,0.039350182,0.036811627,3.818485786,4.099880509,25.4375
04-01-2013 19:16,0.00970868,0.029617975,0.019909295,0.009781013,0.039776355,0.0372378,3.818848726,4.099880509,25.4375
04-01-2013 19:16,0.009927228,0.029836523,0.019909295,0.009999561,0.040610997,0.038072441,3.819211665,4.099880509,25.4375
04-01-2013 19:16,0.010149229,0.030058524,0.019909295,0.010221562,0.041458905,0.03892035,3.819574605,4.098476921,25.4375
04-01-2013 19:16,0.010288169,0.030197464,0.019909295,0.010360502,0.041989649,0.039451093,3.819937544,4.094266157,25.4375
04-01-2013 19:16,0.010511346,0.030420641,0.019909295,0.010583679,0.042842211,0.040303656,3.819937544,4.097073333,25.4375
04-01-2013 19:16,0.010841576,0.030750871,0.019909295,0.010913909,0.044103868,0.041565313,3.820663423,4.099880509,25.4375
04-01-2013 19:16,0.011062477,0.030971772,0.019909295,0.01113481,0.044947895,0.042409339,3.821026362,4.098476921,25.4375
04-01-2013 19:16,0.011290229,0.031199524,0.019909295,0.011362562,0.045818206,0.04327965,3.821752241,4.101284097,25.4375
04-01-2013 19:16,0.011427889,0.031337184,0.019909295,0.011500222,0.046344308,0.043805753,3.822115181,4.099880509,25.4375
04-01-2013 19:16,0.011651066,0.031560361,0.019909295,0.011723399,0.047197234,0.044658679,3.822115181,4.099880509,25.4375
04-01-2013 19:16,0.011981034,0.031890329,0.019909295,0.012053367,0.048458489,0.045919934,3.82247812,4.091458981,25.4375
04-01-2013 19:16,0.012201972,0.032111267,0.019909295,0.012274305,0.0493031,0.046764545,3.82284106,4.099880509,25.4375
04-01-2013 19:16,0.012313618,0.032222913,0.019909295,0.012385951,0.049729946,0.047191391,3.823203999,4.097073333,25.4375
04-01-2013 19:16,0.012561936,0.032471231,0.019909295,0.012634269,0.050679407,0.048140852,3.823566939,4.098476921,25.4375
04-01-2013 19:16,0.012892166,0.032801461,0.019909295,0.012964499,0.051942144,0.049403589,3.823929878,4.099880509,25.4375
04-01-2013 19:16,0.01311318,0.033022475,0.019909295,0.013185513,0.052787405,0.05024885,3.824655757,4.102687685,25.4375
04-01-2013 19:16,0.013224864,0.033134159,0.019909295,0.013297197,0.053214559,0.050676004,3.825018696,4.099880509,25.4375
04-01-2013 19:16,0.01347177,0.033381065,0.019909295,0.013544103,0.054158928,0.051620372,3.825381636,4.101284097,25.4375
04-01-2013 19:16,0.01380534,0.033714635,0.019909295,0.013877673,0.055434962,0.052896407,3.825381636,4.098476921,25.4375
04-01-2013 19:16,0.014025027,0.033934322,0.019909295,0.01409736,0.056275426,0.053736871,3.825744575,4.098476921,25.4375
04-01-2013 19:16,0.014249304,0.0341586,0.019909295,0.014321638,0.057133537,0.054594982,3.826107515,4.098476921,25.4375
04-01-2013 19:16,0.014388245,0.03429754,0.019909295,0.014460578,0.057665189,0.055126633,3.826833393,4.098476921,25.4375
04-01-2013 19:16,0.014499853,0.034409148,0.019909295,0.014572186,0.058092293,0.055553738,3.827196333,4.098476921,25.4375
04-01-2013 19:16,0.014611461,0.034520756,0.019909295,0.014683794,0.058519438,0.055980883,3.826833393,4.091458981,25.4375
04-01-2013 19:16,0.014942981,0.034852276,0.019909295,0.015015314,0.059788273,0.057249717,3.827559272,4.105494861,25.4375
04-01-2013 19:16,0.015166197,0.035075492,0.019909295,0.01523853,0.060642643,0.058104088,3.827922212,4.099880509,25.4375
04-01-2013 19:16,0.015390551,0.035299846,0.019909295,0.015462884,0.061501536,0.058962981,3.828285151,4.099880509,25.4375
04-01-2013 19:16,0.01550102,0.035410315,0.019909295,0.015573353,0.061924483,0.059385928,3.828648091,4.101284097,25.4375
04-01-2013 19:16,0.015749073,0.035658368,0.019909295,0.015821406,0.062874231,0.060335675,3.82901103,4.097073333,25.4375
04-01-2013 19:16,0.015749073,0.035658368,0.019909295,0.015821406,0.062874231,0.060335675,3.82901103,4.099880509,25.4375
04-01-2013 19:16,0.015971074,0.035880369,0.019909295,0.016043407,0.063724234,0.061185678,3.829373969,4.098476921,25.4375
04-01-2013 19:16,0.016304532,0.036213827,0.019909295,0.016376865,0.06500117,0.062462615,3.829373969,4.094266157,25.4375
04-01-2013 19:16,0.016525433,0.036434728,0.019909295,0.016597766,0.0658472,0.063308644,3.830099848,4.104091273,25.4375
04-01-2013 19:16,0.01666442,0.036573716,0.019909295,0.016736754,0.066379588,0.063841032,3.830099848,4.095669745,25.4375
04-01-2013 19:16,0.016885548,0.036794843,0.019909295,0.016957881,0.067226567,0.064688011,3.830825727,4.099880509,25.4375
04-01-2013 19:16,0.017215853,0.037125148,0.019909295,0.017288186,0.06849187,0.065953315,3.830825727,4.101284097,25.4375
04-01-2013 19:16,0.017437969,0.037347264,0.019909295,0.017510302,0.069342876,0.06680432,3.831551606,4.099880509,25.5
04-01-2013 19:16,0.017576861,0.037486157,0.019909295,0.017649195,0.069875051,0.067336495,3.831551606,4.098476921,25.5
04-01-2013 19:16,0.017796361,0.037705656,0.019909295,0.017868694,0.070716074,0.068177519,3.831551606,4.098476921,25.5
04-01-2013 19:16,0.018126666,0.038035961,0.019909295,0.018198999,0.071981814,0.069443258,3.831914546,4.094266157,25.5
04-01-2013 19:16,0.018348551,0.038257847,0.019909295,0.018420884,0.072832141,0.070293586,3.832640424,4.099880509,25.5
04-01-2013 19:16,0.018486353,0.038395648,0.019909295,0.018558686,0.073360285,0.07082173,3.833003364,4.098476921,25.5
04-01-2013 19:16,0.018707443,0.038616738,0.019909295,0.018779776,0.074207724,0.071669169,3.833003364,4.092862569,25.5
04-01-2013 19:16,0.019039003,0.038948298,0.019909295,0.019111336,0.075478716,0.072940161,3.833366303,4.101284097,25.5
04-01-2013 19:16,0.01926108,0.039170375,0.019909295,0.019333413,0.076330098,0.073791543,3.833729243,4.099880509,25.5
04-01-2013 19:16,0.01937265,0.039281945,0.019909295,0.019444983,0.076757826,0.074219271,3.834092182,4.099880509,25.5
04-01-2013 19:16,0.019620835,0.03953013,0.019909295,0.019693168,0.077709382,0.075170827,3.834455122,4.101284097,25.5
04-01-2013 19:16,0.019955505,0.0398648,0.019909295,0.020027838,0.078992699,0.076454144,3.834818061,4.099880509,25.5
04-01-2013 19:16,0.020175229,0.040084524,0.019909295,0.020247562,0.07983526,0.077296705,3.834818061,4.098476921,25.5
04-01-2013 19:16,0.02039833,0.040307625,0.019909295,0.020470663,0.080690853,0.078152298,3.835181,4.098476921,25.5
04-01-2013 19:16,0.020538362,0.040447657,0.019909295,0.020610695,0.081227898,0.078689343,3.83554394,4.099880509,25.5
04-01-2013 19:16,0.020760438,0.040669733,0.019909295,0.020832771,0.082079684,0.079541129,3.83554394,4.098476921,25.5
04-01-2013 19:16,0.021090669,0.040999964,0.019909295,0.021163002,0.083346458,0.080807903,3.836269819,4.098476921,25.5
04-01-2013 19:16,0.021310543,0.041219838,0.019909295,0.021382876,0.084189954,0.081651399,3.836269819,4.099880509,25.5
04-01-2013 19:16,0.021539453,0.041448748,0.019909295,0.021611786,0.085068147,0.082529591,3.836632758,4.099880509,25.5
04-01-2013 19:16,0.021674931,0.041584226,0.019909295,0.021747264,0.085587924,0.083049369,3.836269819,4.094266157,25.5
04-01-2013 19:16,0.02189553,0.041804825,0.019909295,0.021967863,0.086434283,0.083895728,3.836995698,4.099880509,25.5
04-01-2013 19:16,0.022225873,0.042135168,0.019909295,0.022298206,0.087701846,0.085163291,3.837358637,4.098476921,25.5
04-01-2013 19:16,0.022446659,0.042355954,0.019909295,0.022518992,0.088549122,0.086010566,3.837721576,4.095669745,25.5
04-01-2013 19:16,0.022583321,0.042492616,0.019909295,0.022655654,0.089073595,0.08653504,3.838084516,4.098476921,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0.022767377,0.089502395,0.08696384,3.837721576,4.094266157,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.838084516,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.824292817,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.731380322,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.694723439,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.683835256,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.679479983,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.676576468,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.675487649,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.674398831,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.673672952,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.673672952,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.673310013,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.672584134,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.671858255,0,25.5
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.671495316,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.670769437,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.670406497,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.670043558,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.669680618,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.669317679,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.669317679,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.66895474,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.6685918,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.667865921,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.667502982,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.667140042,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.666777103,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.666777103,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.666051224,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.665688285,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.665688285,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.665325345,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.665325345,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.664599466,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.664599466,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.664599466,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.663873588,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.663510648,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.663510648,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.663510648,0,25.5625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.662784769,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.663147709,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.662784769,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.662784769,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.66242183,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.66205889,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.661695951,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.661333011,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.661333011,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660970072,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660970072,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660607133,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660244193,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660244193,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.660244193,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.659518314,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.659518314,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.659155375,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658792435,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658792435,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658792435,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658429496,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658429496,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.658066557,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.657703617,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.657703617,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.657340678,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.657340678,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656977738,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656977738,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656614799,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656614799,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656977738,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656614799,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656614799,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.656251859,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.65588892,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.65588892,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.65588892,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.655525981,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.655163041,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654800102,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.655163041,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.655163041,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654800102,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.655163041,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654800102,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654437162,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.654074223,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653711283,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653348344,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653348344,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653348344,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653348344,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.653348344,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652985404,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652985404,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652622465,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652622465,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652622465,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652622465,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652985404,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652622465,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652259526,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652259526,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.652259526,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.651896586,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.651533647,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.651896586,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.651533647,0,25.6875
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.651533647,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.650807768,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.650807768,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.650807768,0,25.625
04-01-2013 19:16,0.022695044,0.042604339,0.019909295,0,0.089502395,0,3.650444828,0,25.625
